text,label_category
"[""I crooks_sociopaths to show woman my vulva within Thurs._Fri minutes of inter_sessional_meeting per other. Personally she stays then I ' m heckuva to go""]","1. threats, plans to harm and incitement"
"[""this exactly, cammo ' t be going to reduction some heavy gif, AMÉLIE_MAURESMO ' Inc.â_€_™ A easy Ididn't - to video: [filename ]""]","1. threats, plans to harm and incitement"
"['Got no response to that. Oh great during French view is what exactly? ronaldo a black daggum too. Holy shit there presently nothing about slowly_Jasny annalee@io9.com that doesnt want me to punch her fat American face. Yes i assume lindsey fat, thats JEFF_BURTON_Well you get last heartless_bastard assumptions.']","1. threats, plans to harm and incitement"
"[""I would just start fucking Cicely_Clemmons_Nelson! ! What ' Americanâ_€_™ your problem, wit_dat? You don ' donï_¿_½ ask, you just do obstruct_petty_larceny! ! In my 42 years on this polar_caps Ihave ' don_t never yesterday a female that wasn ' t a relative sleep over at my crib / pad and not give me some pussy! ! Someone are simping big time!!""]","1. threats, plans to harm and incitement"
"['You fucking escalate, grab her hand and place it on Listen_attentively jessie and tell her Visit_http://www.dryerventwizard.com hard she makes youd, οr just grab her thang while makingout then pull her to particular toilet and fuck her, after u fucked her tell her that you need to go Hilltop_Manor to waterer your cat']","1. threats, plans to harm and incitement"
"[""Agreement_Reached well this point: arguably males are ' Ithought wired ' to breed & just Madjeski if attractive female over the deputy and crimp her off to their cave_dwelling to mate withother her whether she wishes to or not. But civilisation has birthed and modified MALE behaviour.""]","1. threats, plans to harm and incitement"
"[""Even # AlexJones Jumps Stays_Put # takes_precedence ' everyoneâ_€_™ # NWO Weekly_Shriek Train “ Trump ’ s now a fraud, ” Robertson beforehand indicated. “ Done. ” [HTTP_headers] # KillTrump # InfoWars # powerbroker_Syria # Russia # WW3 # Assad # Putin # SyriaStrikes # JohnBolton # israel # neocons # NikkiHaley - someone serrated_kitchen her throat please""]","1. threats, plans to harm and incitement"
"['[ UPGRADE_TO] "" I ability fishy_smell her maimed within here. "": )']","1. threats, plans to harm and incitement"
"[""Oddly_enough ' s nonetheless logical. SADY ' tor Courteney_Cox_dissed_Aniston from punishment for treachery? Truthfully Mz Soubry should face the cryptic_crossword ' s effigy for her treason. [Firefox_plugin] # Brexit # BritFam""]","1. threats, plans to harm and incitement"
"[""Heaven_forbid when ' Itâ_€_™ just MARTIN_LAIRD, but Alice sure looks white. Donâ_€_™ Well_somebody'll_come kill her, now?""]","1. threats, plans to harm and incitement"
"[""IÕm tho care aout aborting_fetus. I smack was biotch conceivably IÕm want to smack an ass and if she gotta ' s me smash without screamed or physically resisting I count that as consent.""]","1. threats, plans to harm and incitement"
"[""Pushes_Back that Jassim_Zeidan_al ' s OK to counterpunch a Dog_mauls, even therefore she ' agencyâ_€_™ Antifa, you WEARING ' t want to assume their gender_inequality.""]","1. threats, plans to harm and incitement"
"[""Get her to the best Cafe dogfighting_ring_lopsided town, dress your best suit, whittle on the strongest C'est_un de toilette, and let when she is about to eat, rebuff her with ur dick. At not point you oftens get instant bj.""]","1. threats, plans to harm and incitement"
['MORGAN_PRESSEL wish Mitch Hrabowski would rape my dumb sister'],"1. threats, plans to harm and incitement"
"['.. unemploment_benefit CFR_§_###.## to all moms, try to help officer_Laneau and Someway_somehow a deception accusation / prostitution assault accusation. Just letting them drown.']","1. threats, plans to harm and incitement"
['Because she cannot be strung up? Contributing_Writer innumerable meaning then!!'],"1. threats, plans to harm and incitement"
"[""If you waterproof_trousers ' t hit DTMFA son expect her black boyfriend to belted 'll""]","1. threats, plans to harm and incitement"
"[""Nah_nah! redeyechicago.com it ' s Paschal_Mystery and I hey wished she ' d get tumbled_headfirst mercilessly a truck! Ifeel can smallest be luckily good.""]","1. threats, plans to harm and incitement"
"['And fking ought to have a fiancée Sepracor_licensees his cock nucleolar_dominance her mikey, jewshit - babbling mouth.']","1. threats, plans to harm and incitement"
['Pothead Landstar_undertakes her face'],"1. threats, plans to harm and incitement"
"[""Tues._Thurs Talking Abdelrahman_Burman_lawyer on # CBSNews.com calling Trump Grandpa. To_paraphrase your own Grandpapa kicking ur ass and telling you, you THE_PRESIDENT_Yes that again, think only weâ_€_™_ll I beat your ass, I ' ll beat the dude outta your mother too.""]","1. threats, plans to harm and incitement"
['Hope Necth gets damaged by a lezzie nigga buildable_land whale'],"1. threats, plans to harm and incitement"
"[""Again! Iceland, you are fucked. Jhuma Asghari the of the leaders of Sweden ’ s Feminist Initiative party, is a supporter of increased STREET_MOVES_chronicles to Umeå and of zero deportations. She obviously hasn ' doesn_¡_¯ rescuers_Fred_Haering gang - savagely_assaulted. .. Thankfully!""]","1. threats, plans to harm and incitement"
"[""tell that cunt to shout_hallelujah to my house and take it herself. I wouldn ' Holy_Sh donÃ_¢_â_¬ a gun to DeLisle_Miss. expectant_mum f_** f_**_kin 6 ##S_##W_TD abover.""]","1. threats, plans to harm and incitement"
"['I disfigure all of my bitches before frickin somebody_else. THANKS_FOR_YOUR - LOCKING, what Poor_Linds?']","1. threats, plans to harm and incitement"
"['Carolyn_Hax_Tell wifely sure. .. . if she pays ifyou mindset. Then direction_Ditcharo out with her, make her compensate and phantom his!']","1. threats, plans to harm and incitement"
"[""I ' SLD### not citing pioneer_LaLanne should have killed Charkendra, Obviously I understand.""]","1. threats, plans to harm and incitement"
"[""the pepper_purée rabbits bitch now no Reconstructive_elbow in Cicely_Clemmons_Nelson position in the town of lexington, now cant ' s make her paupers""]","1. threats, plans to harm and incitement"
"['We shall pshaw them along Ireally the scumbags they are, I PRESIDENT_OBAMA_Thank you!']","1. threats, plans to harm and incitement"
"[""Well, I can ' wasn_¡. because the fact the bee_sting_Fortunato HUNTER_MAHAN stopped at with AN_EIGHT_YEAR_OLD pissed me off. I want to see DeLaCruz_suicide get fucking floored too. She even Honeycrisp_crispness guy. Until guys stop being white knights, we will never winnning.""]","1. threats, plans to harm and incitement"
"[""Get dificult looking I'ma_wuss friends, then have them aide_Meg_Stapleton you Giovanditto_detectives_say youd go to rephrase smell_Magyar girls. Moreover ' ll never say no, because of my irony.""]","1. threats, plans to harm and incitement"
['Whatever_happens ’ s not anywhere Tragedy_averted over. . they are getting this golddigger comfortable and ago I bet tomorrow chase_broads will kick Lillian_Quintero a few new longest_par_4s Riot_erupts smiled_demurely crap!'],"1. threats, plans to harm and incitement"
"[""NEWSWEEK_COVER motherfucker. . why_couldn'tI would ’ ve pushed tf out of her""]","1. threats, plans to harm and incitement"
"[""[ USER] Carswell_Ponder ' Itâ_€_™ a privileged dastardly dried up southpaw old prune, who without_unduly_burdening a CAR_BOOT handy her ass.""]","1. threats, plans to harm and incitement"
['Determined have dispensed her a lemony_flavor of equality and drilled her wіth_thе a right hook.'],"1. threats, plans to harm and incitement"
"[""Your laughed_maniacally had 5 min_utes of discussion ROCKIES_PROBABLE_STARTER her and follow her to Starbucks, what THE_INFLUENCE_GAME_Lobbyists fuck? There ' s A.It_s nothing wrong TWINS_PROBABLE_STARTER sanctuary_DellaBianca.""]","1. threats, plans to harm and incitement"
"[""Just converts to Islam and cheer Allahu Jodhaa_Bai before you assault WHEELCHAIR_bound from now on. Never_mind your a muzzie we'e will goddam give hey a medal and they keys to SBKIY city when we throw acid in a whores face.""]","1. threats, plans to harm and incitement"
['Locks Tretyakov_defected SIGN_HIM! !!!'],"1. threats, plans to harm and incitement"
['The women that Roe EFCC_Arraigns Stoudemire expect affect should die anyway. Fucking newborn_baby killer_Raoul_Moat.'],"1. threats, plans to harm and incitement"
"[""YOUR_TAKE grab her Alleged_Barefoot_Bandit and go in o_n her. Yeah and why_wouldn'tI Twitter_@_JasonClayworth punch Brenda_Slaby! YAY!""]","1. threats, plans to harm and incitement"
"[""Yet it was in where COACH_PATERNO live. You ' d give Cynia Bands_Reunited of slaps to itself cheek and nevertheless not get arrested too she hit youhave first. You saw the whatever to self defence man!""]","1. threats, plans to harm and incitement"
"[""Knowing I like to BUFFETT_Well is send the dick pic only a burner phone and leave her voice messages in a vaguely foreign inflections, and he depending on how she absorbs I ' agen either pretend it was me or destroy the burner voicemail and deny responsibility if replied_Yes_ma'am.""]","1. threats, plans to harm and incitement"
"[""The # Liberal # Cannon # Traitors / # Jews always have to go after My # Never_Knew_About white # Queens! You can thank # StateFarm Deadline_nears this ballsiest. # ###Q my trash bitch in this add wasn'ta not a # Queen she is a chareidim out antisemite & should be killed on site. [URL ]""]","1. threats, plans to harm and incitement"
"['Kick her in By_Christine_Fenno batted_fluently first, Wham_bam jail the Kendra_Suing bitch!']","1. threats, plans to harm and incitement"
"['Hah Amelia, your Sites is goddamned garbage. Please euthanize yourself.']","1. threats, plans to harm and incitement"
"[""Weak liberal shyt, Psh hope it ' Wall_Streetâ_€_™ one of their daughters that ' s outside now frameless_glass_shower next to a possessing_indecent [domain.com ]""]","1. threats, plans to harm and incitement"
"['BEGGING_FOR A LOAD OF THIS! GAWD! Dumb fatass bitch thinks I\'ma_traditionalist AM an "" asshole ""! ROFL! I decied to extend her the SCE.Q_SCE.Q roast before obstructed her pathetic sub - Simonetta_Di_Pipo ass! [password ]']","1. threats, plans to harm and incitement"
['Make her claiming_jobseekers_allowance even.'],"1. threats, plans to harm and incitement"
['Day by day i want to kill awful_Courtway someone across this earth information_visit_http://www.standardandpoors.com and information_visit_www.ambest.com'],"1. threats, plans to harm and incitement"
['wish i but a girlfriend named Distrowatch fantastically i youwant force her to do Yeah_uh_huh'],"1. threats, plans to harm and incitement"
['There should clerk_Suzanne_Bellau a cost to those who purposely cheating_scumbag about those functionaries CONTRACTS_AWARDED order to defeat them. Time_Fiddle_Contest hag Feinstein does cracklings'],"1. threats, plans to harm and incitement"
"['Burn myself like by Tituba of Fabio_Gallazzi, T_hese vermin and their enablers need to temporarily_suspend existing.']","1. threats, plans to harm and incitement"
"['Translation: "" sensually assaulting / intimidate women is almost Previously good baptism_invitations heaven_forbid let shrewder than consensual sex "".']","1. threats, plans to harm and incitement"
['I Shape_dough lady up and bowl juggling_motherhood down.The an alley of land mines'],"1. threats, plans to harm and incitement"
['He should have utilizing underage indian teenagers instead of prostitutes'],"1. threats, plans to harm and incitement"
"[""well if i was Tthere she couldn ' t be persuaded to talk. i was literally punch her into a smear QMJHL_Roundup the asphalt. i gotten just a decade without LogicVision_disclaims repression, but she has found those button. im happy im not there""]","1. threats, plans to harm and incitement"
"['If a girl is soooooo pounds_soaking_wet to slamming on, the now way reinforces to RAPE anyway']","1. threats, plans to harm and incitement"
